sequence	16S_rRNA_Count	metadata_NSTI
bbf31fae55d2a8b80e5073e6ba05e8ab	1	0.00015
bbf3be48c9e55ca5f285844e91af5021	1	0.080175
bc050179a57b23ad06210fd694bdf345	2	0.051589
bc09015810fa6c45a7363290ee77c60c	1	0.023047
bc221c691ccdcb7f37c9d527ce0fe85d	2	0.151916
bc7502eda7b26cbc0c8b78b3598ce326	1	0.021631
bcc46f86c1720a28cc66a48f66f3e20d	1	0.056038
bcf126538337fa4f1fd0f1f5f39d9090	1	0.121403
bcfd09cf4e4ff67403f8cbe780687192	1	0.041259
bd026ca1f08cc30dfb3269a88e526cd1	1	6.052726
bd316ed1b26c3cf6619d758d17615517	1	0.085428
bd58c91538e041c244ddbe31db84657c	1	0.119186
bd5cb4e2ab072d15ff570ba0b2d2b889	1	0.776011
bd7f66bf968120f9cd401f544314b6cd	1	0.060087
bd812a15478dc8b65d47b3794af665d9	1	0.067306
bd9b33513cbf1db860cfc9a5c9141164	2	0.151916
bda0f7f50a68624c8b1c31474938439b	3	0.0464
bda150820571051f0d3d2025bc016c08	1	0.189646
bdba4ece5741a5ef505a7bf5dfd302ee	1	0.063109
bdbeaade182dd6a961fbd67c6d5eb70f	1	0.061514
bdca080fd048cf42009518b4af9d985e	1	0.062522
bdcaacaf38aa0ac83a19e69f7f24b37c	2	0.038444
bdd141c5000a9521c5c9a92b6e333cd6	1	0.08078
bdd861a2b78729e4484fb7dfb0ba8e51	3	0.047087
bde7d63a983663d72a7b5b75f4e446bb	1	0.101085
bdfbd1b24f9b72d860c898aa91c37c63	1	0.024577
be04adf3d7535f2763b512ddd6fdd223	1	0.051289
be2a271b12d3c0a52ae9947f7c98a7f4	1	0.044571
be3e81ac31eabaeffa30adcc056e5a2c	1	0.019212
be3f052e1d5bc0d06e2e10be3a9262ee	1	0.211072
be49ba3003afd288b1f67a754823cf3d	1	0.003113
be7d845d5c1637cdeebf0012515d0d2f	1	0.007515
becf6f3d8f60e3af33c023ef765420f9	1	0.022802
bee93f35cc6a81e95792d95d070a9eea	1	0.019791
bf16cf6f05a2b03670d8d0d2d7a5b306	1	0.14225
bf18af465b0533ea48da476cb3a4c6b0	1	0.014263
bf37f97e4d116547929c4b1048c5646f	2	0.139653
bf3ab64b8291808b42a78da66dd246da	4	0.039942
bf47c19cadfa79a71ab3c6407ca6d3a7	1	0.154365
bf485ffda749f13ea4fc11d1e3dc7107	5	0.027799
bf5892629796015053228d19b2ef03f0	4	0.018291
bf60bdcdfba475596d7124405bc93cc6	1	0.135552
bf98253ad7b40689eaaad209e30e22cb	1	0.031771
bfa87ff7765e07f9222841ed8c2f4c7c	5	0.042051
bfd6034f0323f948e1a563d68aa7ce67	1	0.106736
bfdc00d62d5fc01ab0abaa4c57a1bf57	3	0.029376
bfe5ee3f1a6cd8ff428609a4967c672a	1	0.011068
bff7c2bc4db3b2195d038d1909f11a9c	4	0.123055
bffb1e469958110b27459e4c184e23cb	1	0.020349
c056629dd1d31a361e272b5a97a77921	1	0.020071
c05a849862f3d79494eee0432e9fdc59	1	0.038862
c06b8b7dd67ada32a929e4fcf55af2f3	1	0.161873
c081a36114e2edf0777607fc7ae9e95a	1	0.077919
c0f066076afbc1ff81e601d04c908acf	4	0.119761
c0f240098eb420b9afcbdd8fa75c6bf8	3	0.019042
c0f48414de1c0408a1bc563d1b29c165	1	0.023477
c12109dfff4c3084f9def912dcbe4dff	1	0.918474
c13da4e9f4ac963db614debcd2c79b8f	1	0.048727
c142d1f3b2556cd313f3b5fe5ba7825a	2	0.039511
c15d1390ee30594710af69181312aa33	1	0.086013
c17f15b78cc60ef805f055f329a0baca	1	0.006735
c1872f4fe695cc5929d216430e7e952b	1	0.052767
c19c402fa28c4b9f04631bc9ca2becd0	1	0.021915
c1a7ab853bdbf6902616c3506754dfe4	1	0.059623
c1e57dc1da626ba86aff98920d43255e	2	0.833757
c1ee6968cd92401c0b52b467bf440e95	1	0.040105
c1f526ed08c5909600076856fbc3cba0	1	0.090221
c2450766c2b26d97282aa142da517437	1	0.1962
c26688fe29f7303443503b945305d01d	1	0.139859
c271c33cec9747db3e3475372049e958	1	0.025804
c2861eb89f82c5267fa69845a8be49fd	4	0.005232
c2949e0afbb818073d8f96e7d97f0fe5	4	0.062788
c33230bf87561d15dca861d0084f5ef5	1	0.040479
c342ab43b9b61a523d3db3664dc5ca32	1	0.034835
c3465dca76a306e3ffef364dd65678de	3	0.034533
c34d356d9adde0e017fe691d3035b161	1	0.142259
c34f1631dfe0bc844aa1871d5be14156	1	0.07647
c36816c2a61e41cf53e8577407a287c3	1	0.019058
c3f981018396dbd810d98c2590ea7375	1	0.802329
c40dd81a94e5dd88bccfde3a8ed64f5b	1	0.084059
c41564b571ced2bee8971c2902688f22	1	0.15556
c429563dc2692840f56852a47f5c4ce7	2	0.074564
c438b46999de743a616c443b97321728	1	0.083709
c448243862e7347988490bdccc98ee54	1	0.221283
c45e27107539e87fc878c29d952b6c00	1	0.019041
c46be4da6670c30befc3dcee2c04214c	1	0.022135
c4722ee9ec5169f85c4ce821f2f6143e	1	0.040752
c4954ef259b2a724b2251c6daf29747c	1	0.060263
c4982d9dd0d979de68291d7d09858a91	1	0.05783
c4d463644068ea044649da5c1752f2e3	1	0.033611
c4d5690645eded5f5848366950dcbcb9	1	0.08503
c4ea910f947ac33cf03887ed15a78e16	6	0.00015
c5152991e988677b027eca2ba901c9f2	6	0.005353
c545b7d7eb7d288db838a3f66806fdac	1	0.023909
c55b923066c23e4310a530b5a02d1463	6	0.001341
c5674afda1b7774cf1d0822b63ca1820	6	0.005303
c588e2bd223f4c115d5d4a53df0aae11	1	0.014216
c59640047199eb703edbe8da42ba6c67	1	0.016561
c5ac99012969cbca7bae97a362b7fbc7	3	0.063502
c5b06262c11fc326e85dad2003cbbfe1	1	0.03987
c5b77824d862ce1485befcf62db79c59	1	0.09043
c5bd920dd537b10729a2be5a121a9b98	3	0.119573
c5c2b518e59ee5b26a8651035b0143bc	1	0.021492
c5ea14af5ae95edcdec0b0b1ad1307dc	1	0.038989
c60f0a0e83691e17ba7c9c0a6e292ff7	1	0.054516
c61727e0b38930d70c1196ee9d0146dd	5	0.032427
c6262bc3065c94f00dc012a6d92b5c26	1	0.021537
c664ef3b74f01e3191ac9f3a28b32c69	1	0.376322
c6651a2befa898c09ba115fd0c179bc1	1	0.112643
c692caa52ad45dbd2eb84a89b0a8c5b4	4	0.030015
c6c6a3931d6d11b360f988092814295f	1	0.010703
c6d7e2c2fa57564f2b4ba88ee4338b89	1	0.0399
c6e3454e7284b981392312f5f4be7f26	1	0.035099
c6e38e93193ce1f922864738f6e00a08	1	0.062859
c6e4a8375ae6c44ad856d14d2691b433	1	0.857148
c6f3b19fd51604c58c027b9516e9e3fa	4	0.047734
c6f73ee003fb39fff500bbcc7b346b7d	2	0.075695
c71b68bcc887529d0908c816904c54c1	1	0.033644
c71dc1c0c2c0c1b60689ca4b17948ada	1	0.236218
c7222bbb228da0150a9c901ffe11c684	1	0.03839
c77b168fca83c89d4227deb91effdae5	1	0.035625
c7c7a4dec27f46cf61706fbf8ed0df26	1	0.021767
c7df75a5942ec9467c680d69630bc266	1	0.055628
c7fe9b2a2e748d3eec69b5c9a3195fcc	1	0.039431
c80a50bb489d702408687fc2235e86f0	2	0.019689
c80e77472ad3ac9b4a194a701722c4f3	4	0.035729
c8202951028f2e0eb45962dd0bf50673	2	0.044246
c8213d7328a7b6221b543d217d531687	1	0.014216
c8438c8641f6e11d1788c363416390de	1	0.018867
c87acf9328d045eea6ab302c596088e1	1	0.089096
c8ad84abd478a7f5af12efb3c29b1b70	1	0.028023
c8bd701f6d25c8235994af80ff259dd8	1	0.029688
c8ced15abd3ec9861900754c8b43059e	1	0.164136
c8d4278aa439b3ea5e27d373a6012645	3	0.028058
c8e8dc799aec983adea21169443e6f53	1	0.038526
c9042e69225057997cab8f9a247cb938	1	0.094805
c91f73c7478c7754397dcd1d4bef908e	1	0.176435
c92ba192723986f98ebb5c741df220df	4	0.136269
c94748d871abf1fb98aa5191d5594090	1	0.104154
c96508039328ac1b01b427a0aed0b5f2	1	0.161662
c9679d0850d616b06cb0bbc27fa78aa0	1	0.248589
c96d57b779f2cfec05b7bcf2126d2a4f	1	0.089812
c983c795924542c8d6605f2f7cccf4f8	1	0.026584
c9847974d2573075983548b44f673906	1	0.211072
c9ac008df3b3b1a80ea8e6c2620d03cf	1	0.019034
c9b6384fa398a09d4746b8f67ce23adb	1	0.035384
c9bb414510578afd35cf5f0772266ebd	1	0.054104
c9df17261a415689bf2e6ff63525a883	1	0.45402
c9f33cbbab69e65049dc431c3ee5fd74	2	0.02468
ca0363a1248a0e009dff6fc29fdee9b0	2	0.304906
ca055a3deb089bd63620c18645145872	4	0.038719
ca089b7c1048cdd7e05e41642593fb0f	1	0.037602
ca18740605d80e8a351d5696277b4db3	1	0.001356
ca2a250b790ac11232b364884ee50834	4	0.034469
ca3228c5eb7007ae8c2de008eb9e6eb2	3	0.129627
ca34eaa6c71e1b3594446c804785dde4	4	0.01016
ca511ed96471a892c315675d12e72b35	1	0.024651
ca5250c881cbd576365989a69463f6be	1	0.113071
ca73b25f529725cadc4909fdbce8336a	1	0.014319
caa6ce2348ce5992d169453782ece541	1	0.023796
cad6b22779f3c41e0b36f4819c0352a8	2	0.283672
caea267e70890445aa8e3f5b2f3f34eb	1	0.010643
cb184abe9d6c0a06f91c9f2a58c07e4e	1	0.048348
cb1cb777f6eafee7be7296f2e3efcf94	1	0.293193
cb2c0ec8eb3ab390b56c5493fe521518	2	0.04331
cb2d48fa98c3f2bea3b9eab8b85b340e	1	0.081726
cb30c2d7dd61fba57b3754661be160e5	1	0.068569
cb76550b22f1f4002896d51e4e203025	1	0.041728
cba88beba1440b2fc6f0e875379bf65d	1	0.00015
cbba73ffec9554165eac76ac9b0b48dc	1	0.057042
cbe01d9a9109b2e6edb2bfe65c487ee1	3	0.022197
cc0cd150b741eabf294b6176f9ec72f5	1	0.05504
cc1035fe912989bc8a0d32c1606b2aae	5	0.020178
cc118fc6aad1774be3c06acba1593376	5	0.040171
cc1c6d286754167afa569af0c95a49d6	1	0.129567
cc5c3c087964b0c366ac8182ee7ed1d6	1	0.080175
cc647b935a083fc70cdd77851c51b189	1	0.097684
ccb5a0412cdb924ee8c79854ebd69562	1	0.076588
ccc22751a4354ab6b06051573206b97d	1	0.03598
ccc3e56d7c1a99bb7bf4e8e21ad11600	4	0.0454
ccc8568de3d88d432c9de414305d854b	1	0.101166
ccddecd878a663aa8d9bf4c4f4675f00	1	0.276904
cce1cd2ff8e876754ee6d74a39932e7b	1	0.074724
cce8d4ec9e5c8f636fcc0640708b933e	1	0.040306
cd12b0767ad4e709a6aa88dc6da3210c	2	0.274048
cd1d5e475bd8cb17b7bd4e18544769a2	2	0.010065
cd3406a57dd36906a247c194e1f3b9a2	1	0.034291
cd5de4e097cf893bbd92b5f0c39728e9	1	0.089637
cd723f0537a625bce211dc0a0b73f8cb	1	0.082536
cda87f0a7deb185daebedbad5e5d2927	1	0.019572
cda8ebf991d7400bb51f8b6966eb43b7	1	0.068667
cdd5246872904f34d1b959ee822356f2	1	0.087393
cdd967df12f35375099462e8634c0894	1	0.316861
cddf5a4fb972fe70266d068df02f5d70	1	0.151504
cdf7dec5e469e9b43db906c1093a9ed9	1	0.161873
ce02c86eb42bf570d939b9d1f02b3751	1	0.150143
ce0d68eba64a174d6f900799ddb1855c	3	0.03454
ce169dde26b1a48d913e8e922161e196	1	0.115406
ce1b8524ce1abd53254db1f809f6c460	1	0.181309
ce3abbed78d011159ece835526f9c769	1	0.065144
ce3b3efd9898b754dbe6ac1a726b39a0	1	0.004602
ce451c516b8a306797bdf543f17cfab1	5	0.027659
ce88e0d5d87758e926379d4e485c69ec	2	0.275896
cead6b122ef0229cb0782ccb247c19f7	1	0.010629
cee917abfbd03544f652d4a00a1e5b64	1	0.083128
cef24a136b4375ddac2d530b7e2b9664	1	0.04959
cef302d86e9ea189b03cfaaf3565a578	1	0.081315
cf15a8616c6e929320f25780bbde78ca	1	0.281901
cf354a35a9136f8bcbbf56b5072661b3	1	0.029519
cf5cc84b318690a14caec7d813759fc6	1	0.029586
cf8e058a5752baac5cd8c2d41b7d14d6	1	0.076414
cfa5efe2ddb8178e6383e3e58458c263	1	0.133688
cfb05a9bf927ab852c607414c4633831	1	0.027802
cfb2e3f84cd98abe8a95d1c284fbf4ea	1	0.008487
cfcd97c8700a9a5401da28b878164c0e	1	0.084063
cff88fb3bc3c35b97026252f991ea268	1	0.089637
d004ad1332f3938f0e97f9c67e7d82fd	1	0.115257
d00f8581dd821c03509ed428038bd1ee	1	0.071984
d012a0d99dde66751db086f276b03b01	1	0.15556
d02e56e2119746c9d42196c3bd788e61	1	0.066104
d06d9344dbf58ae59dfc90f5f97a3e93	2	0.025546
d06dc08b80545ac5f0d18c19bad6e912	1	0.15556
d07fee04444bae8f58935a46d3637a01	1	0.12391
d088a2b4beb6f245749b93ffc0fc6e9c	1	0.048888
d08d113670496e80e2af2b23fd77d9d3	1	0.068796
d0c7c0cd8a04c3d4a03856080deaaade	1	0.107642
d0e1b648a968eaa573e7d55e4ec5aee6	1	0.100565
d102ec03c599c3c7ee41e83bb62ad5d1	5	0.015747
d13444b0ba8695e5112c90962eab161a	1	0.026744
d16209037e3018d5c6555198effe6dc3	1	0.126854
d18785870386024e972ab4c7ad90defa	1	0.042713
d1a57c2653c6b8990fd232c92f657dea	1	0.028018
d20ce55895771d0eb789a111fc794248	2	0.269537
d217396f773aa072df979c789bd42ff6	1	0.128852
d22c8414ee869daaa70bffe5e5962e49	1	0.334768
d22d9e0e65e6c771969c884e32bdaf07	1	0.019863
d252585fc31b8b3c56c29693387990eb	1	0.365367
d2588ea287c97aba962219a6cafcbe5e	1	0.084622
d25ca6b56a0144992743ab30b8a4d81d	1	0.033379
d267b74c4c6495214f9034e8d7c12710	1	0.035428
d26cd36b77ef43a643f50ab08d141631	1	0.010926
d2802aac4a1ec27ca85dccdb474024ad	1	0.650237
d2966710ceafb171630317234fb5afec	1	0.09388
d2b50d46d8ff2c9316dda55332d925fb	1	0.054398
d2c3dd82e929c115a48eccbb20dc2024	3	0.048971
d2cd80f2bddd2fab1b7f189e92bbb435	2	0.044773
d2d91892bed8c9e4f49a2bf48c15aecf	1	0.01219
d2ef03c74f1fc9cc2ed0507fd8097cb4	1	0.026837
d358038420c43d6068d278ebc47fd057	1	0.115734
d35cedfe59bc75a2281f7c4245731918	1	0.064489
d36ae20ecdd823386da0a48c5c33767b	1	0.022549
d370a495a911dfc21454efb0409c211f	1	0.132732
d3764a940dccd6074ed5da72b5838146	3	0.035385
d3a7e291a651cf228334d7e4a6aa733e	1	0.090721
d3ab71d177073ea35dd321a4ab626602	1	0.075536
d3bfb09e5f90b48a12f2aab3608171c5	1	0.018929
d3e0566f41070b4eced703bb621e3185	1	0.116346
d409af1de7327dd06544c63a0e5c3e30	1	0.112792
d421b63ef83f4a80a6b23d290fba9c8b	1	0.102945
d4623603659a6ca654fc66854be1c62a	1	0.033379
d4a37593f011daca7fd900e8289d722f	2	0.811997
d4cdb951ea6b8d4a5847ae0921a35743	1	0.009415
d4dff8b4f96de34f03fbdc383909b7b4	1	0.06421
d4f2a21395820c9a9a671715a1500035	2	0.142143
d522f07b1498f89723c001b51115d4fd	1	0.115073
d522fc1358e5859ce63639109e2cd313	3	0.119573
d5284ee1baea92c05d64a7de8a31d77e	1	0.035065
d53fe8c2defc7c1fa966292b071689c7	2	0.005362
d54406e6c0510f118276e99f11869fcc	1	0.143401
d544e62b03d6e2a9a718a14a18c4aaa2	2	0.052834
d5527c930f8887363f958f8cdcbadd1d	1	0.207633
d5a2b2813d3a58b380f664c3da24626f	2	0.091993
d5cb284082f91930c197c7ca049b6424	1	0.095144
d5d9b04d74f69ad6a2a679611e4dc61f	1	0.114953
d6209dd9d498afafb3fa7694175dc570	1	0.282922
d624492449444c3bebce7cf293746996	1	0.078305
d62558376433591a8de50cfd35a83152	1	0.070135
d63d00d46ec2f3438584e9394cc7db74	1	0.012032
d63f6b31ecb699ef6f0616f5636eb0f6	1	0.109422
d651b139bdb7788d9b05bc9a23a93b0f	1	0.214474
d684864cda929b1a19cfa672f6d0b97a	1	0.142259
d6857590b3ce4ba5bbd238358ec08a15	1	0.192497
d68637b2bfff56b720f49810b9f78c94	2	0.294208
d68cec66549026cb70b05de7b5a51c7a	1	0.052204
d6e23d1feb26c167931efc050039da5c	1	0.040846
d6f16287d57b2527eb881cbc42fa633f	1	0.023891
d7028f76617908e20961b448254637d0	1	0.2007
d70428a48abdd79739fa6fdddc3bb8e0	1	0.365295
d767f5eb0bd7eb08758b81944c8e1e30	3	0.255381
d77fa028c5c1661cf7e2bf09607ae10f	1	0.283187
d78848c847049b231b11b86c641c9ed4	1	0.782484
d7933beca378390923d3a577ee0803f5	2	0.034777
d797532ab3363e2ed7d630fdc14829e3	1	0.050021
d7ada0bee2cc9528b1f2b5a19d041b77	2	0.237367
d7e834666c34f7e04d68937d278a3174	1	0.028872
d7e8cbb6638eb5b65fe44c42943c3c05	1	0.019666
d8190c7f018a9839888ac63d982e8e2d	1	0.041896
d88586185e276d64a8fdbf973f1cd419	4	0.143393
d8a07151de329e64ef7b9a6ad344970e	1	0.081956
d8f3a555571497e0a529be527c123e60	1	0.027743
d929c62e01717fc20acb56852f18bdb4	1	0.565243
d93c2690fa689244a01290a0415fb296	1	0.579661
d9459b0fa409e00271d22e4f83b2942c	2	0.051863
d948fb1df514510c2ffb934b487b6a5c	4	0.143177
d94dfa5e442fa8c07936f71b2a102038	1	0.112411
d95c0046bb703770776306275d1eda24	1	0.021293
d9769624160e0f38266df3668042e5b0	2	0.774773
d9b5671c3f3b6d77dc4e0c24d1600715	1	0.0476
d9da3cb3572d5e8345319d3450470107	1	0.009668
d9da80d06e2c32fc9cd7a4fd966ebe4c	1	0.073339
d9ddebca55182e9ef3551b6c9e0bb97d	1	0.344223
d9e72d6c330ee169698c3ce8d11e7437	1	1.417918
d9e74cff6ae8297c04d5d9daa9547b61	2	0.151916
d9ee8fc4b303c23c40ba6de3f229a905	1	0.045913
da0fb8fb88f06bf9925195b231b2746d	3	0.034504
da65dd44bc90bcfed1abe7f471144eb9	1	0.036377
da9a7eb2ffd4579a393a1c4e03a8cace	1	0.038738
dadab3d83fb1fc876850e34209b98824	1	0.052111
dadcf1555d8323d599a9111804a71c71	1	0.211072
daec3faabecfe85f7a783d53de4547bb	1	0.00471
daec922c2efbad04b6a7706bfbbea43d	2	0.033992
daedaccc2de615ce79a207e143dd825b	1	0.083576
daf3d99ef0bba645dc460be0ea36355d	1	0.201486
db4af0fd50e1051eb0c3d3da6a48b415	1	0.068205
db5e03e34daa604ff1fb513711ed70be	1	0.029136
db9e2cd567ed4b823021a4d0c50fec0e	1	0.15556
dba68fed28921d719b2a50caa32f3755	1	0.594134
dbc44b93bdfc458226c4aad4dcf33b4a	1	0.142259
dbd12969795ed89ee9fab959d968a211	1	0.006207
dbd250f3a022333322dd8a0584366b83	1	0.019777
dbf2a9688a6e29120af1822d79262093	1	0.211072
dc0cf8df1a6f0c0cee72a29f60b6fca1	1	0.068636
dc3157c97774c5f083085cb887f4dda2	1	0.01424
dc3ffebc170def5d8454ca55a910ee40	1	0.01433
dc4f5bf332931c1945f1694c1012deeb	1	0.151668
dc7f7353a27c1d40193246dbdf6c36e3	1	0.182153
dc88ebbf0f9aa7caa8bf3042f7126c2a	1	0.016253
dc929d66a437da6a6ec288d928345d04	1	0.258957
dc9c1af22b316ace1ae4b7706fee53b1	1	0.15556
dcf12a4010802c6dc8e8605b9ab94814	5	0.033833
dd200098df70bd443769800a11797dd0	4	0.031179
dd416009a12a47288862ac2fd1757b14	1	0.016612
dd42aa56658e970e109ecaa7c9b8f90b	1	0.005409
dd4c5eb38a481de67bb3ce6301297d59	1	0.098476
dd52aea8c218c71a18ea823fe47c5a49	2	0.052733
dd996e1c5ba643d687b9d67dc61b61dc	2	0.151916
ddc29884cbd745543dadabfd1e72e8d3	1	0.020052
ddfc87b05f272bdd5bcdc1b0741329c4	1	0.005422
de0b247eade98d1b38b58613cc751457	1	0.009919
de0bd25b6292c2c4600ca881d70b35f4	1	0.039831
de147775c5273b66cff87870be4c6e23	1	0.151504
de3407b99a2885b304340910741c6940	1	0.019037
de5a29d244eeb05ae4b159a3b292c4fb	1	0.029993
de6316448ff782a42d6d42c29bcd5b12	1	0.032468
de6d53cedb43ca8aaaf4b766bab9cef0	1	0.034148
de808147f9f38d88bd06df8f26896e27	1	0.094435
de8f51477cc9c0f19ed04c26a94e2c9c	1	0.057073
df05daf7a8ed8f3824a9ecc5d5dc12a2	1	0.018804
df0c5b0444ff771b6fb44d417cd8803e	1	0.043004
df0fc27f0db2e8335c5f4b35e7060959	6	0.003138
df36ec04bf92a77037117ddd4c0abbca	5	0.037877
df419fba433f0c2971cc7d9365ad96f7	1	0.024692
df4cd348c42a1e08e14be5248873bf3e	1	0.232779
df54e00c0a76c4c292515e936d6ebadc	1	0.035013
df668f421888740bf96a7045188e96b6	1	0.067845
df7897476c42cd37652d00ea19492ad6	1	0.112457
df97007b6a917e20b0257d0bc04b8cc5	1	0.099111
dfbba47bd297871556bd051f8a721094	2	0.141215
dfbf402c475d594ce422d68c31e6fb3e	1	0.078498
dfdc4681a7f056395d08ee6d96e4e8e6	4	0.046968
dfdc551b446d986f287479f432a1e365	1	0.016177
dff8c4e53b60c776f8755c6b291f53db	1	0.115629
dff9a4b5739dabd7cda92d3e06c30d24	2	0.026107
e00138cfd0582696c5459dfd3acf8c98	4	0.005712
e00fcd7b1fc4db7cebb305fec244a8d1	2	0.612779
e010a2958b457bc043d14e98a2a4ff84	1	0.288662
e02d82b49c68c94b1c58c4905c9533ed	4	0.014724
e04fe349b65b47ff91df4c70ba93a5e6	6	0.019404
e085719dcb792912a7378f0763b3ea6d	1	0.173655
e0fce852c47e63401e91f7c9deeba273	1	0.126406
e11badf64eb83a766f5aebb3cc5d7b57	1	2.551696
e1346524e3da7c54a4a63c51a47fab42	1	0.040482
e136433442d9b6cac98cb351ceac7b79	1	0.078295
e13e5b94393b5072cc3a2c13725e9824	1	0.046358
e19e3f5c19246796f1a55bb287545e3d	1	0.134582
e1e3f938a5ce8cdf831f34a218905433	2	0.052177
e1fefef72b0f9a202a85fac12d6dfef9	1	0.132884
e21973780232870221d912defb8b5ca0	1	0.031437
e2647f97a61e517a24b77b59c8c39586	1	0.190142
e265c5ba81cbe2966889ef227b5829c2	1	0.133066
e284fe38e0a3c2e245654f8a3b371b25	1	0.050497
e2a0c0b25bfd0b3a5075bd0f3dc166bf	1	0.00015
e2b1513eaba3d4453d9c0549abc3eb6b	3	0.056528
e2bb81c0e3ec7651af46afdc7c294210	3	0.022673
e2c5dc9d9dd373ad236f732c2c1f293a	3	0.049854
e2eccd39bc344ea161c5d1e30bfb33f7	1	0.112643
e2fae4ede7326e6ee098e3b14a9d98fe	2	0.740652
e31f5f007fb39092c9043dec103e5043	1	0.118837
e36052bfd0e0d4a97210c5608ec4fc3f	1	0.121403
e361c7d72077b07bd1f12af691542193	1	0.078144
e36caa42204b3c3c36fc39b327863c74	2	0.151916
e38ffa98e7982ea937c4935d2add2561	1	0.029008
e3a791c8e10646e9318200f45c18b85b	1	0.039812
e3b3051d7cd0eda061aa50602760f81f	1	0.028726
e3be899deaad67a67b27d2373e585378	3	0.042712
e3d8c73f9f1119cf105cf8f81a25690d	2	0.073629
e3da73aaa0a70ff8c9fa2c6c224380d6	1	0.123558
e3f6e6d3d5cbb137e2e450ab9605f917	1	0.124844
e41c63f780aed26f316ee07552b7cf07	1	0.049999
e458761d8f1eddb93c647821338d6fca	1	0.303586
e45a86286c6e61664a76484117b45fb4	1	0.005209
e4ba3645ff47002dd91670ec1eb7e64b	1	0.095838
e4c6489182685291f3518bd5b6732ec0	3	0.053158
e4de0e72fe919590b63a53b9ba259eb4	1	0.036034
e4f47d105114559f649e2c0af040404c	2	0.374721
e4fc4ce391cb9a3089b9e661a518f02d	2	0.041765
e50b39fe328965b1e4b89b3b6ae3cde8	2	0.043392
e5516573372f0d2f9e8b2ba00340ca48	1	0.077417
e5b37749d41b8c92a7e933fefa15b287	1	0.016593
e5c059ca697e20d451f968b8adeb01f1	1	0.038959
e5c26fbdae5ee7e71173c0e3c3c0f532	1	0.583648
e5cd222b03953e2f216369b0321e64bc	1	0.326708
e5dd06c9b7f9dfb2a89224bd459743e6	1	0.113492
e5f188e438914b3d42160cf6fae4b90f	1	0.073536
e5f73061d82103a1cb3226c983b1b430	2	0.033554
e5fcd126ae4d8e3b6d3b4192f12947ca	1	0.03601
e614bb79fd10274ba2c5a55614bfcee3	1	0.053798
e66784d1e9d987ba7a0d34cb690c2720	2	0.29706
e69e9060b58a348025fdd9618a363b88	3	0.048148
e6d67179223ec9434f9bbd3b1b39f789	1	0.028822
e6d8c368831bf11d748455930f92e4c2	1	0.062764
e6db2a791f84ed956eb35074c7e7348a	1	0.065144
e6dfed1b4238bd6bfa518df72a29a7d5	3	0.122347
e714edff5b4a20aac67807c32cf629a4	1	0.069897
e72cd9a9accc536fb873294643e42350	1	0.75021
e7555a2ebfe646bf100168d685f29034	1	0.042116
e75fae4ee0700917feb2c4369be46503	4	0.044334
e77784cd83b5af5233d3566eb1ac41c1	1	0.063194
e788ce9b4e8f073c04bb1b716f90aae8	1	0.217828
e7a438e440a511063d289f24ef0672fc	1	0.097877
e80290f30435e201049a237eb7598602	5	0.014563
e804a644d6f4577d773f31b6ec776dea	1	0.14225
e81dd8dc9c04325399e7145841842f99	3	0.014426
e82f28b0f7bb826d24c721e98a98a1fc	1	0.036159
e86630f3740c09c6b96a38a517371e92	1	0.107299
e8704637dc5d2678c5bbce2ffe43924a	2	0.262798
e89ca2c4cde4f95d2b7684214a133dae	1	0.03849
e8dee29c567ccb8bfc328e7d4dc6be4c	1	0.014178
e8fe107cb0f14a4fbc6c658013e83fce	1	0.340211
e91b510d44fbe8520c008b93f69b1fdc	1	0.105476
e93f88b12184e88f52369d372d1e2539	1	0.110337
e94bcde3c0caca5bda51d0d62cf82f45	1	0.083186
e987f81d56d5d7ed55920a64c27fb949	1	0.087853
e997ffc99672b798a434cea4de047626	1	0.513184
e9cb88be12a5707c82407a7471cfedd4	1	0.470286
e9de9659e4780c1780d294680e93e264	1	0.158472
ea0fef4f331218e434f8ac1356db441a	1	0.030335
ea24baef9cc93b6e82f0eaa350a03849	2	0.050715
ea5e4d1b850e540d7160abab2d342786	3	0.000101
ea97e0846b81260df66ed79bc992b93a	1	0.098632
eaa87ca2d5679b28fe40164d3dbb5ccd	5	0.034187
eaaaf73474c2cf23184a638a52edd167	1	0.033555
ead4f16f255abdd71df526ab41587727	1	0.024982
ead7c7466c4a7c133abfabe8abb97fc8	1	0.005298
eaed3939bbd0b0992bee3af4087147e0	1	0.054573
eaeef7a2a28250114443c051f4453d54	1	0.070913
eaf16c988de09561ea1e4d1b658efded	1	0.064738
eaf2d3f54c55cfe497db4a76b8bcadd8	1	0.02357
eaf30e9f25d1cf09682e190255f10463	1	0.251749
eb0dab37c16383406e258a22ea6c3252	4	0.059744
eb11a87daea3ec9bb3739a5ef8020fe5	1	0.045016
eb1aacb8f376f5e9fb58a58a20a9d969	1	0.092935
eb1f4629b294aa6e5ee200be1c2800d8	1	0.09114
eb35c4d850cd713f659e4400441e37ae	1	0.049867
eb3c7be766b3cd4c2eb4103ed9b12cee	1	0.020452
eb5df9c606461e3f71e08a2e64420405	3	0.052772
eb76cd6d621ddb68d45f2b51b1be1f5c	1	0.046672
eb80d3ab14d2a896301116c981888d1b	1	0.135875
eba379078d6a21f1c973c24e0ac6c383	1	0.033572
